PERMNO,QNO,MOM_RANK,FRET1
75834,66.0,1,0.1483251391613729
75834,67.0,4,-0.1083331623401788
75834,68.0,2,-0.0934585333979859
75834,69.0,1,0.0567010853504632
75834,70.0,2,-0.1414638096028421
75834,71.0,0,-0.4147732083584894
75834,72.0,0,0.3398049336754531
75834,73.0,0,-0.0326089434076745
75834,74.0,0,-0.22097364973792
75834,75.0,1,-0.153846080101333
75834,80.0,6,-0.0083339858977847
75835,44.0,7,0.4230775000000002
75835,45.0,6,0.0472972088536909
75835,46.0,3,0.496773691164049
75835,47.0,9,-0.4482757404033481
75835,48.0,3,-0.3750003268008124
75835,49.0,0,-0.18750044999995
75835,50.0,0,-0.3692305264933599
75836,44.0,8,0.0303026837121094
75836,45.0,6,0.014925
75836,46.0,4,-0.0597021016672
75836,47.0,2,0.2019351625814833
75836,48.0,3,0.2739730878381492
75836,49.0,6,-0.1847828022723886
75836,50.0,4,-0.0270272366999232
75836,51.0,5,0.0436614656175282
75836,52.0,3,0.0413793395430046
75836,53.0,1,-0.046979926827
75836,54.0,2,-0.0571428718750001
75836,55.0,1,-0.094153903024
75836,56.0,1,5.238960001374693e-07
75836,57.0,1,0.035713704220796
75836,58.0,2,0.0263162468239999
75836,59.0,3,-0.0111295729934802
75836,60.0,5,0.0550454420442982
75836,61.0,5,0.1164588846356267
75836,62.0,5,0.034838436560985
75836,63.0,4,0.137461121650952
75836,64.0,5,0.0703648066799986
75836,65.0,6,0.0333329270444564
75836,66.0,5,0.0756162966839999
75836,67.0,7,0.148571737156
75836,68.0,6,-0.0385882351224839
75836,69.0,6,0.0724997782228751
75836,70.0,5,0.0402381597355421
75836,71.0,3,
75849,44.0,9,0.666667629338233
75849,45.0,9,-0.1153854144969735
75849,46.0,9,0.339130202052107
75849,47.0,9,1.025974643418281
75849,48.0,9,-0.6410261261938501
75849,49.0,1,-0.2589287513588223
75849,50.0,0,-0.30120488403625
75849,51.0,0,0.5344822784692647
75849,52.0,0,-0.325841946481097
75849,53.0,0,0.0166663330806813
75849,54.0,0,0.2622942108729951
75849,55.0,5,-0.1298704871753124
75849,56.0,1,-0.1791042102216149
75849,57.0,2,-0.0181828620260972
75849,58.0,2,0.148147889204
75849,65.0,9,0.0380958416525827
75849,66.0,7,-0.0458714663655872
75849,67.0,6,-0.0288471265674093
75849,68.0,6,-0.0792077126614618
75849,69.0,2,-0.1720424325383803
75849,70.0,1,0.1818184052106248
75849,71.0,1,-0.203297239169313
75849,72.0,0,0.1172418929655361
75849,73.0,0,-0.1913581637372399
75849,74.0,1,-0.1297708134751161
75849,75.0,2,0.0087715631853124
75849,76.0,2,0.5130429373254359
75849,77.0,7,-0.1034488925419999
75849,78.0,7,0.4615382032799382
75849,79.0,8,
75850,44.0,8,0.5757577021942692
75850,45.0,9,0.0096153424836868
75850,46.0,9,-0.3142864611355186
75850,47.0,7,0.5138878371815048
75850,48.0,6,0.1467896953777931
75850,49.0,4,-0.0239995199999999
75850,50.0,4,0.1885248258335465
75850,51.0,9,0.0551728839943885
75850,52.0,6,-0.2483659124395582
75850,53.0,2,0.5130435256513854
75850,54.0,6,0.1264365439279999
75850,55.0,5,0.1275516278889479
75850,56.0,7,0.040723626568268
75850,57.0,9,-0.0086959397934753
75850,58.0,7,0.245613373780976
75850,59.0,8,0.1514077566244993
75850,60.0,8,0.1590215653050213
75850,61.0,9,-0.2638527063758342
75850,62.0,5,0.3799281941348749
75850,63.0,6,0.4961039428217597
75850,64.0,8,0.076389062386273
75850,65.0,7,-0.5516126413094935
75850,66.0,2,-0.1510790141489898
75850,67.0,0,-0.1101700819209532
75850,68.0,0,0.5619054701767279
75850,69.0,0,0.0579753865239653
75850,70.0,5,
75851,44.0,0,0.6458331371527499
75851,45.0,3,0.1898735071039998
75851,46.0,6,0.3829779631459999
75851,47.0,8,0.2090820281640066
75851,48.0,9,0.1100935366550384
75851,49.0,9,0.2323404210027306
75851,50.0,9,0.146920647037732
75851,51.0,9,0.1624886779105598
75851,52.0,8,0.3720992616565379
75851,53.0,9,-0.0928989110155601
75851,54.0,7,0.1470410156249999
75851,55.0,7,-0.1042729367041542
75851,56.0,6,-0.0866348929521718
75851,57.0,1,0.3895427396367228
75851,58.0,7,-0.0199003982108126
75851,59.0,5,-0.0891279583632312
75851,60.0,6,0.0085245791455497
75851,61.0,7,-0.0064917915683315
75851,62.0,1,0.1178856931393472
75851,63.0,2,0.0219168904419999
75851,64.0,3,0.1186992777049933
75851,65.0,4,0.0198645657104374
75851,66.0,5,0.12011314361
75851,67.0,6,0.0514807877893097
75851,68.0,6,0.1982077178621579
75851,69.0,8,0.3203756854057
75851,70.0,9,0.1894703937803794
75851,71.0,8,0.1731316770990021
75851,72.0,9,-0.0221627842478546
75851,73.0,7,0.0915014144907588
75851,74.0,7,-0.1872846871092062
75851,75.0,6,0.1341197296043808
75851,76.0,5,-0.2787904117763254
75851,77.0,3,0.263078440983902
75851,78.0,3,0.0568764260398753
75851,79.0,5,-0.0507905886013749
75851,80.0,3,-0.1941646759693098
75851,81.0,4,-0.0436775404543233
75851,82.0,2,0.123582275425484
75851,83.0,2,0.1889919607472505
75852,44.0,3,0.5224483662464801
75852,45.0,6,-0.0189188213382508
75852,46.0,6,0.0222224874119998
75852,47.0,5,0.0219175630319599
75852,48.0,6,0.1027030736529197
75852,49.0,3,0.7234567511159289
75852,50.0,9,0.0762585389679999
75852,51.0,9,0.0644286376458982
75853,44.0,2,0.2105263789472
75853,45.0,0,0.152174168478125
75853,46.0,0,0.4433957374320283
75853,47.0,8,0.4640514414737149
75853,48.0,9,0.47321470633253
75853,49.0,9,-0.4272727244734925
75853,50.0,8,0.3968242713532228
75853,51.0,8,0.1363630757221874
75853,52.0,6,0.2499994890244399
75853,53.0,4,-0.04436301312
75853,54.0,8,0.1788020371952157
75853,55.0,7,-0.1460624041754876
75853,56.0,5,-0.2703561368008731
75853,57.0,0,-0.3277572759593156
75853,58.0,0,0.0233711190594176
75853,59.0,0,-0.19625011316675
75853,60.0,0,-0.1407789403318748
75853,61.0,0,-0.2575761303030001
75853,62.0,0,0.0612247335293354
75853,63.0,0,-0.2115387953217997
75853,64.0,0,0.0731703179659115
75853,65.0,0,0.3636361737619789
75853,66.0,4,-0.066667206687205
75853,67.0,4,-0.0558033514186686
75853,68.0,6,-0.0543730724979999
75853,75.0,7,1.0602416665399024
75853,76.0,9,0.4035092143400001
75853,77.0,9,2.7291669089890167
75853,78.0,9,-0.4703910521525161
75853,79.0,9,0.3375522468131509
75853,80.0,9,0.8375400094839427
75853,81.0,9,-0.3673819596761386
75853,82.0,3,-0.3378563047719917
75853,83.0,4,-0.713114205744567
75854,44.0,5,0.6595742840806491
75854,45.0,2,0.1410269247692326
75854,46.0,2,-0.0674154356141464
75854,47.0,1,0.0361449685557448
75854,48.0,7,0.4302326559473022
75854,49.0,7,-0.0243907067647557
75854,50.0,6,0.400000616
75854,51.0,9,0.1904767147923165
75854,52.0,9,0.0999999006827201
75854,53.0,8,0.0181808057620453
75854,54.0,8,0.1651777646212699
75854,55.0,6,-0.2528730142717583
75854,56.0,2,-0.0153853076921874
75854,57.0,2,0.1640626670257809
75854,58.0,4,-0.0067117194988201
75854,59.0,2,-0.0945952298201334
75854,60.0,5,0.4664185463095029
75854,61.0,8,0.3994913643042612
75854,62.0,8,0.1818182057239998
75854,63.0,9,-0.1969229250016531
75854,64.0,8,-0.1302682522244936
75854,65.0,3,-0.1497795593003652
75854,66.0,0,0.1968907866656304
75854,67.0,1,0.593072985378728
75854,68.0,7,-0.0054352398209945
75854,69.0,8,0.2349719036939863
75854,70.0,9,0.152654799616642
75854,71.0,9,-0.2725528032600971
75854,72.0,2,0.0857529066406148
75854,73.0,2,-0.4477521356726532
75854,74.0,0,-0.1287132547959523
75854,75.0,0,0.8547973981935415
75854,76.0,5,-0.007489020251771
75854,77.0,5,0.3662552411998072
75854,78.0,9,-0.0461843882860582
75854,79.0,8,0.5873694721718556
75854,80.0,8,0.436338651684629
75854,81.0,8,0.0212368948497219
75854,82.0,8,-0.2224227130099687
75854,83.0,8,-0.316279037343332
75856,44.0,0,0.56521808
75856,45.0,2,-0.1388883489444315
75856,46.0,1,0.1548393638360348
75856,47.0,2,0.0225346436619999
75856,48.0,6,0.3972225598435497
75856,49.0,6,0.3460002653999601
75856,50.0,9,-0.07462645545
75856,51.0,9,0.3414638943790606
75856,52.0,9,0.1402425802756612
75856,53.0,9,-0.0901074265989999
75856,54.0,5,0.1978571868479119
75856,55.0,7,0.0474999476589899
75856,56.0,6,0.1334614608732625
75856,57.0,7,0.2735043951481903
75856,58.0,9,0.0709462201310613
75856,59.0,9,-0.1555557355617778
75856,60.0,8,0.3590907302868598
75856,61.0,8,0.0977523542027631
75856,62.0,6,-0.0752578520412798
75856,63.0,4,-0.0258433899785515
75856,64.0,5,-0.0316148509370552
75856,65.0,1,-0.0500006874880001
75856,66.0,1,-0.0012989103027855
75856,67.0,2,0.0644744031505522
75856,68.0,2,-0.0062501124999999
75856,69.0,3,0.08280282632696
75856,70.0,4,0.1428582446907773
75856,71.0,4,0.1578934235576286
75856,72.0,6,0.0653222193240352
75856,73.0,5,-0.0424348727957494
75856,74.0,6,-0.0172476402098349
75856,75.0,7,-0.0884915749436506
75856,76.0,4,6.680847501883136e-07
75856,77.0,5,-0.0318308287867195
75856,78.0,4,0.0194444277369756
75856,79.0,2,-0.0027623968121175
75856,80.0,4,-0.0884268382856987
75856,81.0,3,0.0046557521037231
75856,82.0,4,0.0397465240574852
75856,83.0,3,-0.0263353721933016
75857,44.0,8,0.90140856822175
75857,45.0,8,-0.022221590758539
75857,46.0,4,0.5303024290750917
75857,47.0,9,0.3762383342679998
75857,48.0,9,0.3237413460236349
75857,49.0,9,0.1413036411703492
75857,50.0,9,-0.0952383998413001
75857,51.0,9,0.573685306895588
75857,52.0,9,0.163879618970002
75857,53.0,8,0.0804592647959043
75857,54.0,8,0.1648929024457688
75857,55.0,9,0.036529960894341
75857,56.0,7,0.0616732473558168
75857,57.0,7,-0.1659743205980951
75857,58.0,5,0.0497515997777395
75857,59.0,3,0.0426539269302075
75857,60.0,4,0.063636166910233
75857,61.0,3,0.1666672539019151
75857,62.0,6,0.1575090069239177
75857,63.0,7,0.1170883173010934
75857,64.0,7,-0.0028331620369862
75857,65.0,7,-0.1392041746912955
75857,66.0,3,0.2937293882615235
75857,67.0,6,0.089285840955174
75857,68.0,5,-0.0608895484180116
75857,69.0,5,0.3977559808101349
75857,70.0,9,0.2702958131300392
75857,71.0,8,-0.0660115214822976
75857,72.0,7,0.0165417232972118
75857,73.0,7,-0.004438247229644
75857,74.0,4,0.1441309873172402
75857,75.0,7,0.9311682777528084
75857,76.0,9,0.0450567828426407
75857,77.0,9,0.3732309303263739
75857,78.0,9,0.0768519318903464
75857,79.0,9,0.3246307163248938
75857,80.0,8,-0.1563734837859329
75857,81.0,7,0.0436138556979688
75857,82.0,6,0.1014929876481862
75857,83.0,6,-0.2650400489194887
75858,54.0,8,0.1750000163264002
75858,55.0,7,0.3191485596825745
75858,56.0,9,-0.1935487211498722
75858,57.0,9,-0.0599996016666398
75858,58.0,6,0.1489368459144704
75858,59.0,6,-0.1111119175399999
75858,60.0,1,0.3541669818261084
75858,61.0,7,0.369230096147924
75858,62.0,8,0.3370780818976
75858,63.0,9,-0.0840347968910658
75858,64.0,9,0.0183476569295577
75858,65.0,8,0.1261263421869631
75858,66.0,6,0.1759999367271678
75858,67.0,6,0.1156475737416955
75858,68.0,7,-0.1524389187022188
75858,69.0,6,0.2086330654988801
75858,70.0,6,0.3571435328811656
75858,71.0,6,-0.0285086776796394
75858,72.0,5,-0.0067722660191337
75858,73.0,6,0.2977275967660684
75858,74.0,8,-0.3169875685310014
75858,75.0,4,0.1333331315600001
75858,76.0,5,-0.0497740927856097
75858,77.0,6,0.2190481816429523
75858,78.0,4,-0.0664066707912497
75858,79.0,6,0.2384931412785043
75858,80.0,6,-0.1182433888195667
75858,81.0,5,0.0421457495977739
75858,82.0,5,0.6948515398308328
75858,83.0,8,-0.0542295545553423
75859,44.0,1,0.761904892857
75859,45.0,8,-0.4594592
75859,46.0,0,0.0249995
75859,47.0,0,1.1951220900671815
75859,48.0,8,-0.2444444436863591
75859,49.0,1,-0.264705836848
75859,50.0,5,0.10000070333342
75859,51.0,6,0.4000009240349997
75859,52.0,1,-0.0519487193777593
75859,53.0,3,0.2602736459027746
75859,54.0,8,0.0869569086325685
75859,55.0,8,0.1200007158779599
75859,56.0,7,-0.214285387530115
75859,57.0,6,0.0227273740010001
75859,58.0,3,-0.1777779787597734
75860,44.0,9,0.6129028327300392
75860,45.0,9,-0.333333273750125
75860,46.0,4,0.4399994105512399
75860,47.0,6,0.0416662118362429
75860,48.0,6,-0.3066661075797999
75860,49.0,0,-0.0576922660257983
75860,50.0,2,0.0816337088438601
75860,51.0,1,-0.2075470045772085
75860,52.0,0,-0.3809526899391321
75860,53.0,0,4.4221908424013634e-07
75860,54.0,0,0.1538466246898773
75860,55.0,0,0.2166667595846412
75860,56.0,1,-0.3424661098380958
75860,80.0,8,1.1818191505053757
75860,81.0,9,0.0052081307663747
75860,82.0,9,1.834196697084621
75860,83.0,9,-0.3729435718901723
75861,44.0,2,-0.0497292091399999
75861,45.0,0,-0.3382857483740359
75861,46.0,0,0.04347771059456
75861,54.0,7,0.2439014971459998
75861,55.0,8,-0.049019954971081
75861,56.0,9,-0.0515469765128601
75861,57.0,8,0.0869566888319999
75861,58.0,6,-0.1000002812499999
75861,59.0,2,0.1111111843394525
75861,60.0,5,0.1000003564286
75861,61.0,6,0.2181812920454999
75861,62.0,6,-0.029851326808567
75861,63.0,7,-0.12307685
75861,64.0,3,0.1052639748625976
75861,65.0,3,0.0634917443814415
75861,66.0,2,-0.089552366634678
75861,67.0,2,0.426229324795
75861,68.0,7,-0.0229894726075771
75861,69.0,7,0.5764704224139201
75861,70.0,9,0.335820895044
75861,71.0,9,-0.0614526332884077
75861,72.0,8,0.0178563515304526
75861,73.0,8,-0.052631311285
75861,74.0,4,-0.3271603705973095
75861,75.0,2,0.128440673692
75861,76.0,2,-0.0406505592655263
75861,77.0,3,0.3728813839559071
75861,78.0,5,-0.123456799593112
75861,79.0,6,0.014084268218
75861,80.0,6,0.0138887449434375
75861,81.0,5,-0.2191777097423083
75861,82.0,2,-0.1885968324674763
75861,83.0,1,0.1891895649429211
75865,47.0,5,-0.089552334826
75865,48.0,8,0.7213104761137656
75865,49.0,9,-0.3238093438430595
75865,50.0,8,0.3521124617263997
75865,51.0,7,0.1458330000000001
75865,52.0,8,-0.1818183655647819
75865,53.0,1,3.761277136415942e-07
75865,54.0,5,-0.1111114290091324
75865,55.0,1,-0.2125004314188749
75865,56.0,0,0.1428572190475998
75865,57.0,1,-0.0555557695613306
75865,58.0,1,0.2058818640997737
75865,59.0,4,0.2926827809756001
75865,60.0,9,0.2075476741798634
75865,61.0,9,-0.007812890625
75865,62.0,8,0.2519676564858151
75865,63.0,8,
75866,44.0,9,-0.3900007691460999
75866,45.0,5,-0.344262816796
75866,46.0,0,-0.2875002336268001
75866,47.0,0,0.0701754130239999
75866,48.0,0,-0.2295087653687499
75866,49.0,0,-0.1063829441490625
75866,50.0,0,2.916666874686058e-07
75866,51.0,1,-5.514800001105158e-07
75866,52.0,0,0.0714273372963587
75866,53.0,2,-0.111110791453
75866,54.0,1,0.399999776
75866,55.0,5,-0.2142852150621367
75866,56.0,3,0.1136359071970001
75866,66.0,5,2.613635936565828e-07
75866,67.0,7,0.1363640623613837
75866,68.0,9,0.1800002111111198
75866,69.0,9,-0.2542372836053805
75866,70.0,2,0.1704555449175377
75868,44.0,2,0.0482751547255
75868,45.0,1,0.2333330738926358
75868,46.0,4,0.1583356610072919
75868,47.0,5,0.2000004800000001
75868,48.0,7,0.2079999999999999
75868,49.0,9,0.1566663050277945
75868,50.0,9,
75869,45.0,9,-0.2807010006997217
75869,46.0,9,0.6463418806284893
75869,47.0,9,-0.540740395842817
75870,43.0,9,-0.097333522381
75870,44.0,8,-0.0844777976642543
75870,45.0,1,0.0552056740498227
75870,46.0,2,0.0292059213619999
75870,47.0,0,-0.0168750682890626
75870,48.0,1,0.20838753546
75870,49.0,5,0.0259457885176348
75870,50.0,5,0.4533330766666401
75870,51.0,8,0.0833336763069914
75870,52.0,8,0.2155178652709999
75870,53.0,9,-0.007143
75870,54.0,8,0.573333080212
75870,55.0,8,-0.0966665578489999
75870,56.0,8,-0.128247848648757
75870,57.0,6,-0.087619156448
75870,58.0,5,-0.1099998545263999
75870,59.0,0,-0.0650746217740001
75870,60.0,1,0.1090319952016247
75870,61.0,1,-0.0035293146848827
75870,62.0,1,-0.0035817946550482
75870,63.0,2,0.0872722717328788
75870,64.0,3,0.1656351411358985
75870,65.0,4,0.0468291342432574
75870,66.0,6,0.1275299252683621
75870,67.0,8,0.0035780795619069
75870,68.0,7,0.1475135275809902
75870,69.0,7,0.0878148171134987
75870,70.0,7,0.2171548958434208
75870,71.0,6,0.4149032734784377
75870,72.0,9,0.011088600449238
75873,44.0,3,0.0862072170613998
75873,45.0,0,0.0634918494799998
75873,46.0,1,0.1492536506696209
75873,47.0,0,-0.220778423396073
75873,48.0,1,0.2166668802082814
75873,49.0,4,-0.0753427834024835
75873,50.0,3,0.6740743892166381
75873,51.0,7,0.274335775153953
75873,52.0,9,-0.277777482209209
75873,53.0,7,-0.3653854680416279
75873,54.0,2,-0.181819197673014
75873,55.0,0,0.4259256967592655
75873,56.0,0,-0.1948049134507091
75873,57.0,0,-0.1129033544547437
75873,58.0,1,0.3636362499999999
75873,59.0,8,0.933333743258
75873,60.0,9,-0.448276
75873,61.0,7,-0.1250004375
75873,62.0,6,0.1857145740835635
75873,63.0,3,-0.3132531646429217
75873,64.0,0,0.157894150376
75873,65.0,0,0.4090911135856792
75873,66.0,6,-0.215054153868464
75873,67.0,2,0.2602731849316253
75873,68.0,8,-0.380435442747178
75873,69.0,2,0.0263167326557776
75873,70.0,0,0.2136746707726076
75873,71.0,1,-0.0281701227503364
75873,72.0,1,0.2608696340578746
75873,73.0,5,0.2068962068965625
75873,74.0,8,-0.1904763803712499
75873,75.0,8,0.3176479288792291
75873,76.0,8,-0.2500004893471226
75873,77.0,6,0.2619040622560995
75873,78.0,5,-0.41509451367925
75873,79.0,1,-0.0564526999113128
75873,80.0,0,
75875,43.0,9,0.0232556013679998
75875,44.0,6,0.1818188189007199
75875,45.0,6,-0.1346152766954644
75875,46.0,4,-0.0666668588815464
75875,47.0,1,0.3333331629290632
75875,48.0,3,-6.126759999336429e-07
75878,46.0,2,0.0869566036675277
75878,47.0,3,0.5600009782610003
75878,48.0,8,0.2307699605068716
75878,49.0,9,-0.2916663591323002
75878,50.0,7,0.0588236572212597
75878,51.0,7,0.2499991400060115
75878,52.0,4,0.2222223611110001
75878,53.0,4,0.0636365681011723
75878,54.0,8,0.28205185210625
75878,55.0,8,-0.21999985255816
75878,56.0,6,-0.0384615624999999
75878,57.0,4,-0.3733331906942604
75878,58.0,0,-0.0851055767207263
75879,16.0,6,-0.1260504207433518
75879,17.0,4,0.1240123934059123
75879,18.0,2,0.0689651396747199
75879,19.0,5,-0.1217193303546683
75879,20.0,3,0.3007412024216274
75879,21.0,7,6.697479999484557e-07
75879,22.0,4,-0.0112526873870011
75879,23.0,4,0.2537003639548911
75879,24.0,7,-0.055348926784
75879,25.0,3,0.0123452205243426
75879,26.0,3,0.4614804903658072
75879,27.0,8,
75880,44.0,7,0.3992651370598694
75880,45.0,7,-0.0171932132813777
75880,46.0,3,0.2057140333742755
75880,47.0,7,-0.2293334166817144
75880,48.0,4,0.0340377984277198
75880,49.0,2,0.0143252828622495
75880,50.0,2,-0.0913762047407668
75880,51.0,1,0.1842419796082683
75880,52.0,4,0.1345299899952989
75880,53.0,5,-0.111396891651916
75880,54.0,3,0.0445957386414861
75880,55.0,4,0.1291433879164683
75880,56.0,5,-0.0121740869011378
75880,57.0,4,0.0795592645472902
75880,58.0,7,-0.0831395159998314
75880,59.0,5,0.047761625384
75880,60.0,5,0.077857174404728
75880,61.0,5,0.1421931562427938
75880,62.0,5,0.0518956012026718
75880,63.0,6,0.061111614572
75880,64.0,5,0.1784770683785683
75880,65.0,7,-0.0334822821188691
75880,66.0,5,-0.0300923672972038
75880,67.0,5,0.0891865128567683
75880,68.0,5,-0.1337443757199651
75880,69.0,2,-0.0605097512373309
75880,70.0,1,0.1697007746417451
75880,71.0,2,0.0107479381723987
75880,72.0,2,-0.0705335147331271
75880,73.0,1,0.0315792019363163
75880,74.0,4,-0.1448775090574253
75880,75.0,4,0.812606849598934
75881,44.0,0,0.4210371250000002
75881,45.0,2,-0.2467632348560698
75881,46.0,0,-0.161046788295465
75881,49.0,0,-0.0434787173912499
75881,52.0,3,0.3720935818699999
75881,53.0,5,0.3898303000000001
75881,54.0,8,0.1341466356096798
75881,55.0,9,-0.1182795015410054
75881,56.0,8,-0.1585361067072499
75881,57.0,6,-0.0724640945474787
75881,58.0,1,0.031250067708328
75881,59.0,1,-0.0909083568090266
75881,60.0,1,0.0393240464492135
75881,61.0,2,0.1038503858479997
75881,62.0,3,0.2872854129216846
75881,63.0,6,0.1322881788625052
75881,64.0,7,0.1271255994046249
75881,65.0,8,0.0580312178019832
75881,66.0,8,-0.0051725947340439
75881,67.0,7,-0.0229451605040128
75881,68.0,4,-0.1129696369031271
75881,69.0,2,0.2831007214094576
75881,70.0,4,0.248694555500178
75881,71.0,5,-0.0322301607924696
75881,72.0,5,0.0821205191341496
75881,73.0,7,-0.1480347929428949
75881,74.0,3,-0.3028779860228919
75881,75.0,2,-0.2227984566817887
75881,76.0,0,-0.0866669916451432
75881,77.0,0,0.1605842930621481
75881,78.0,1,0.1698113310611921
75881,79.0,3,-0.2795695360045556
75881,80.0,3,0.074627513114474
75881,81.0,4,-0.1249996168135982
75881,82.0,3,-0.3333328619928404
75881,83.0,0,0.3928573988215409
75888,44.0,4,0.056180474622725
75888,45.0,5,0.1319149052491259
75888,46.0,8,0.1641517480927641
75888,47.0,3,0.2959352712530141
75888,48.0,7,-0.1924536524872839
75888,49.0,6,0.2062499547656249
75888,50.0,7,0.561039360481232
75888,51.0,9,-0.1316666798199556
75888,52.0,6,0.3384610113845598
75888,53.0,9,0.0230209081953338
75888,54.0,8,0.2478870020837047
75888,55.0,6,-0.2587582129453389
75888,56.0,5,-0.1396949709744951
75888,57.0,1,-0.0559997532045219
75888,58.0,1,-0.1773574924461656
75888,59.0,0,-0.1126438392185914
75888,60.0,0,0.1519477906527844
75888,61.0,1,-0.2180788479058776
75888,62.0,0,-0.026086643584139
75888,63.0,0,-0.0343277996655999
75888,64.0,1,-0.1054265740261949
75888,65.0,0,0.1339132375245604
75888,66.0,1,-0.0738463024322355
75888,67.0,2,0.286666410743809
75888,68.0,5,-0.0623363438017523
75888,69.0,6,0.086110432806
75888,70.0,5,0.114743670361
75888,71.0,5,0.0224785987816116
75888,72.0,3,-0.1389828759224691
75888,73.0,1,-0.2276317095451702
75888,74.0,1,-0.4324789138270373
75888,75.0,0,-0.2969693743460093
75888,76.0,0,0.3130439676680199
75888,77.0,0,1.1399995332232633
75888,78.0,6,0.1710933217032502
