PERMNO,QNO,PRRET,QRET,TURND,ILLIQ,ex,SIZE,PRC,mea_DTD,VOLATILITY,ILLIQ_RANK,SIZE_RANK,MOM_RANK,ILLIQ_CAT,SIZE_CAT,MOM_CAT,OVERALL_COMBO,OVERALL_DECILE,FRET1
11628,81.0,0.4172593639056687,-0.1285086498790556,0.6195229198070327,-4.348743958358006e-07,,227643.4375,24.6875,15.57265486429201,0.0283051865379103,16,44,62,16,44,62,40.666666666666664,3,0.0187344379148628
11628,82.0,-0.034614248543597,0.0187344379148628,0.5802590426652389,-1.099162599744394e-06,,219625.0,25.0,13.85506935274748,0.0399830473256775,10,40,48,10,40,48,32.666666666666664,2,0.0859996249999999
11628,83.0,0.2071619387482877,0.0859996249999999,0.4497177132968765,-2.7565475508597236e-07,,236601.0,27.0,11.55437288932626,0.0187723428600042,22,40,56,22,40,56,39.333333333333336,3,0.0383337415286693
11634,81.0,-0.1855447926450295,-0.2233718498743124,3.451035965490419,-2.7069106007699854e-08,,421730.15625,9.34375,32.996008708066505,0.0437166288460768,49,57,22,49,57,22,42.666666666666664,4,-0.0343808178524503
11634,82.0,-0.3307876175413491,-0.0343808178524503,2.5811296691615215,-4.7697812995561387e-08,,402795.25,8.9375,24.04096939171301,0.0469880365004861,43,52,18,43,52,18,37.666666666666664,3,0.07244796179024
11634,83.0,-0.0645783539710962,0.07244796179024,1.6931094678583651,-4.361748727938138e-08,,427481.0,9.5,15.150037288639783,0.0315973519950133,41,52,34,41,52,34,42.333333333333336,4,0.26181607802
11638,81.0,0.2234025992454964,0.3372092779068798,2.8134049663131577,-2.582134216380253e-06,,17537.5,7.1875,18.350236064556533,0.0491774786337544,3,1,55,3,1,55,19.666666666666668,1,0.1130429113218469
11638,82.0,0.254900189354478,0.1130429113218469,2.0504199752890697,-3.2544823279464694e-06,,19744.0,8.0,15.52026664557042,0.0356888462690511,3,1,67,3,1,67,23.666666666666668,1,0.093750397388
11638,83.0,0.3999995485608569,0.093750397388,2.3844205834683954,-2.1559232782575848e-06,,21595.0,8.75,19.524425594032184,0.0268877965342556,4,1,66,4,1,66,23.666666666666668,1,-0.0285712037729001
11644,81.0,0.7959200776233806,0.9130447705538502,5.378072199176964,-1.004078015511568e-07,,137703.5,5.5,21.808176280057896,0.0565160277546137,31,32,71,31,32,71,44.666666666666664,4,0.4545449572566236
11644,82.0,1.415097143673235,0.4545449572566236,6.605432427284185,-5.8043826841299994e-08,,203000.0,8.0,46.608574288081634,0.0494417195066079,40,38,88,40,38,88,55.333333333333336,5,0.4218736415602409
11644,83.0,1.757574513336248,0.4218736415602409,7.772142311846187,-2.8699439116900462e-08,,291746.0,11.375,77.01254076143834,0.045469362441423,46,43,90,46,43,90,59.666666666666664,6,0.2967030068117069
11653,81.0,8.289481977002541,0.2930409184114457,41.29090159139845,-8.47782512680639e-10,,2181010.5,44.125,2109.0802209991875,0.0802793422119132,90,83,98,90,83,98,90.33333333333333,9,-0.6416429342117338
11653,82.0,0.2713585662798428,-0.6416429342117338,34.32315022987049,-2.379206510443481e-09,,800333.875,15.8125,723.7107645927339,0.0995269178349764,81,66,68,81,66,68,71.66666666666667,8,-0.52964444866825
11656,81.0,2.3506520491789376,-0.0979013017560779,35.40522868929777,-4.514532008972649e-08,,44521.125,16.125,672.205231103415,0.0735812567749154,42,11,87,42,11,87,46.666666666666664,4,-0.58914769767432
11656,82.0,0.239765871575468,-0.58914769767432,16.13627340718974,-2.0814699974167585e-07,,19119.75,6.625,137.45029441738149,0.0703673446722028,25,1,66,25,1,66,30.666666666666668,2,-0.2452825209929628
11665,81.0,1.150535168283377,-0.1189423220287321,6.607668991140264,-2.9089752965514564e-08,,309775.0,25.0,168.86602265043786,0.0452111052237726,48,50,77,48,50,77,58.333333333333336,6,0.5124992887745747
11665,82.0,1.043915920543388,0.5124992887745747,10.349383486328229,-1.3459608697739286e-08,,470009.375,37.8125,354.71334375175854,0.0445013404871942,60,55,84,60,55,84,66.33333333333333,7,-0.1917352661661131
11665,83.0,0.0230116869069287,-0.1917352661661131,14.17116990629838,-6.950487813376918e-09,,385209.75,30.5625,513.4463769786017,0.0326805748339862,65,50,42,65,50,42,52.333333333333336,5,0.0838449466374857
11674,81.0,-0.1934833966036135,-0.0607905075681673,4.598524201317648,-9.559989837276824e-10,1.0,4233267.4375,29.1875,146.24217930713937,0.0257152702840326,89,89,21,89,89,21,66.33333333333333,7,0.0647535503538543
11674,82.0,-0.2001000524371969,0.0647535503538543,4.2931844639621755,-9.380191080923846e-10,1.0,4360046.25,30.5625,139.22952097245346,0.0201201345556288,89,88,31,89,88,31,69.33333333333333,7,0.2683854324859129
11674,83.0,0.1207424701238191,0.2683854324859129,3.208260621880417,-7.768706955957843e-10,1.0,5456745.0,38.25,112.43542348162686,0.0141094151721375,88,89,50,88,89,50,75.66666666666667,8,0.0314373116116182
11678,81.0,2.7374988366754645,0.6075267051760167,22.63217689275087,-7.819061175986489e-09,,463001.5,37.375,757.6981827663997,0.0755357606217451,66,59,89,66,59,89,71.33333333333333,8,0.3010038261330128
11678,82.0,3.116401344482002,0.3010038261330128,15.757797829605613,-1.2456479164490168e-08,,610389.625,48.625,584.1303519253424,0.0690435731520846,61,61,94,61,61,94,72.0,8,-0.272493576391498
11678,83.0,1.6952388388334407,-0.272493576391498,19.498918227314768,-4.951085537167492e-09,,445017.5,35.375,801.7133653898552,0.0461475680966563,69,53,90,69,53,90,70.66666666666667,7,-0.106007285666019
11691,81.0,0.0937690614839135,-0.0859515798968416,3.0115602631820004,-1.074345406708734e-08,3.0,857793.75,20.625,60.73080833521446,0.0310634412529944,61,70,47,61,70,47,59.333333333333336,6,0.080105195070802
11691,82.0,0.0317485976240374,0.080105195070802,2.3311704308802854,-1.3151267768498572e-08,3.0,892008.9375,22.0625,50.782467459700555,0.0274962050082294,60,68,54,60,68,54,60.666666666666664,6,0.1885479394007396
11691,83.0,0.1322851068118877,0.1885479394007396,1.7216058497056974,-1.0123528992288694e-08,3.0,1051596.0,26.0,43.64297346252495,0.0203366718691824,60,69,50,60,69,50,59.666666666666664,6,0.0181475007766991
11701,81.0,-0.0428698562396709,-0.0332930138534708,2.2950481834484453,-1.1410602246067981e-07,,103633.9375,10.4375,24.528167667205743,0.0213137691515597,29,26,36,29,26,36,30.333333333333332,2,0.01580898016175
11701,82.0,-0.2746666730488579,0.01580898016175,3.0489277365804055,-9.511527915044645e-08,,103654.8125,10.4375,29.167854943936145,0.025417846998042,34,24,23,34,24,23,27.0,1,0.0697004405174324
11701,83.0,-0.1138500557535865,0.0697004405174324,2.60762010392969,-1.2095867942347438e-07,,109263.0,11.0,26.424734105923164,0.0356632913889734,30,23,29,30,23,29,27.333333333333332,1,-0.0852267252197531
11703,81.0,-0.0664750148142844,-0.1908254843861984,3.1852279733011084,-1.2662029745549696e-10,1.0,55715289.4375,52.9375,179.1125407225024,0.0303721925591903,98,98,34,98,98,34,76.66666666666667,8,-0.1676507324044754
11703,82.0,-0.3430831703856321,-0.1676507324044754,2.9582170244983472,-1.1910808007555878e-10,1.0,45819900.0,43.75,150.6242841156901,0.0263882592930095,98,98,18,98,98,18,71.33333333333333,8,-0.0454705263400482
11703,83.0,-0.2958707955638271,-0.0454705263400482,2.983883837772475,-1.2224144841698148e-10,1.0,43201825.875,41.4375,131.11169914683626,0.0230895091166158,97,98,16,97,98,16,70.33333333333333,7,0.1755565502385583
11707,81.0,0.9742951494280644,0.2641018825681984,3.868253320821418,-8.780441389058713e-09,,1077060.0,43.5,148.03982714476405,0.0263862915627258,64,73,75,64,73,75,70.66666666666667,7,0.035219792567342
11707,82.0,0.7203610929798956,0.035219792567342,2.664776393675272,-9.813806261048949e-09,,1117800.0,45.0,110.780392052537,0.0226549824169731,64,72,79,64,72,79,71.66666666666667,8,-0.1772526222258362
11707,83.0,0.4038017442610753,-0.1772526222258362,5.473058686706031,-5.418150653058539e-09,,919080.0,37.0,212.3885204994505,0.0348468276590221,68,67,67,68,67,67,67.33333333333333,7,0.2239848002530482
11713,81.0,-0.32745639288125,0.0595242193256797,4.4618846386038085,-8.354301388780885e-08,,130312.6875,16.6875,63.25847312929526,0.0368954310739711,33,31,11,33,31,11,25.0,1,0.0187258815423907
11713,82.0,-0.2935071752266829,0.0187258815423907,2.904022547768848,-8.227320889558892e-08,,132736.0,17.0,47.37748090607251,0.03245886857581,36,29,21,36,29,21,28.666666666666668,2,0.0698533924179773
11713,83.0,-0.1287432969251585,0.0698533924179773,1.032712954649064,-1.652673021966581e-07,,142026.1875,18.1875,17.196689963122214,0.0208884914163345,27,29,28,27,29,28,28.0,2,-0.0378011485366404
11723,81.0,-0.2918022541165831,0.0588233100195478,10.594148825407844,-7.229300478634222e-09,,485041.5,13.5,144.43918940210037,0.0413226366886132,67,60,13,67,60,13,46.666666666666664,4,0.1157408007708122
11723,82.0,-0.1885510967098264,0.1157408007708122,5.7027726844495215,-1.8011699759248543e-08,,545021.5,15.0625,72.90688931428846,0.0433106108418078,56,58,32,56,58,32,48.666666666666664,4,0.0871375458001728
11723,83.0,0.0893982414796192,0.0871375458001728,5.912610763565277,-9.289480872845038e-09,,593970.375,16.375,91.72932937008736,0.0228464709372416,61,59,47,61,59,47,55.666666666666664,5,-0.3893129506129998
11728,81.0,1.047618020672982,-0.1730768586137828,2.352547791402933,-5.552949488766947e-06,,14292.125,5.375,14.455486423958568,0.086920901300339,1,1,76,1,1,76,26.0,1,0.11627960995
11728,82.0,0.1428574084360656,0.11627960995,2.3488054472397617,-1.6222023693691467e-05,,15954.0,6.0,15.619022493946412,0.063687141925286,0,1,61,0,1,61,20.666666666666668,1,-0.08333308166668
11728,83.0,0.1000010892869696,-0.08333308166668,2.2215452330582743,-5.51797658260571e-06,,15328.5,5.5,14.744231895517624,0.0730868756165047,0,0,48,0,0,48,16.0,0,-0.0795448270749999
11731,81.0,-0.194200058899721,-0.0443546966247608,2.5142624286878568,-3.270516013525431e-08,,363498.75,14.8125,35.741165217785024,0.031250457471314,46,54,21,46,54,21,40.333333333333336,3,-0.0210977281602747
11731,82.0,-0.2957147588550628,-0.0210977281602747,2.36428221216529,-3.0495122168499135e-08,,358237.0,14.5,33.848909606979774,0.0233193236012796,49,49,21,49,49,21,39.666666666666664,3,-0.1724133271416855
11731,83.0,-0.190743960736611,-0.1724133271416855,1.3139869623449152,-4.4449612920821627e-08,,297336.0,12.0,18.31086541830908,0.0176249044681675,40,44,23,40,44,23,35.666666666666664,3,0.1197918240112656
11745,81.0,4.931032929108187,-0.2456139417192825,10.899554655870446,-1.8002722192567158e-06,,13276.25,10.75,133.14352311066128,0.0752022990581138,5,0,94,5,0,94,33.0,2,-0.2558143072434666
11745,82.0,0.3473676106477081,-0.2558143072434666,4.243580638830382,-5.017448286193113e-06,,10488.0,8.0,35.218558875926405,0.0859433277554862,1,0,70,1,0,70,23.666666666666668,1,0.2187492250574374
11745,83.0,-0.4347832459442668,0.2187492250574374,9.919266605994723,-1.9961740406867196e-06,,13026.0,9.75,116.90532630450863,0.0940360845440033,5,0,7,5,0,7,4.0,0,-0.1378204807426448
11748,81.0,-0.4581180181424092,0.0140492974218657,1.935780504954012,-2.6143141378502987e-06,,54946.125,6.375,12.981533909245812,0.054331549393159,3,14,4,3,14,4,7.0,0,-0.0878913991174999
11748,82.0,-0.4715299660739181,-0.0878913991174999,1.09590332084464,-1.804321099635862e-06,,50088.25,5.75,7.583520936728363,0.0556963375719594,6,11,8,6,11,8,8.333333333333334,0,0.2767972760862003
11748,83.0,0.0975899647492148,0.2767972760862003,0.7462596446815781,-5.328092602793501e-06,,63821.75,7.25,5.063986627617375,0.0436992467640644,0,13,48,0,13,48,20.333333333333332,1,0.322758165422405
11750,81.0,-0.0903590205181545,-0.119198441705698,0.7423324739059937,-1.173293712560379e-06,,104871.0,13.0,9.279273380434622,0.0299386090850812,9,26,31,9,26,31,22.0,1,0.3065001267499998
11750,82.0,0.1456863997223136,0.3065001267499998,1.1079634135402796,-2.53386854817668e-07,,135959.75,16.75,17.054671950057777,0.02224898992213,23,30,61,23,30,61,38.0,3,0.0880996286802204
11750,83.0,0.3004980619645077,0.0880996286802204,0.720548965922244,-2.3553725762400277e-07,,147492.0,18.0,12.013847631264248,0.0281517614323778,24,30,61,24,30,61,38.333333333333336,3,-0.2050979889087528
11752,81.0,3.903227623409151,0.8881990234893782,29.927830135374595,-2.8979547837315024e-08,,243656.0,38.0,1401.8921532689988,0.1185241959484683,48,45,93,48,45,93,62.0,6,0.2730259580031708
11752,82.0,4.092107110449196,0.2730259580031708,10.063672696188922,-2.5927933632319354e-08,,311148.0,48.375,382.98887589648433,0.0649573187977476,51,47,96,51,47,96,64.66666666666667,7,-0.2280369826822085
11752,83.0,2.1781870928657168,-0.2280369826822085,23.228301385479156,-1.4580946917371529e-08,,256719.67812000003,18.67188,1016.740503408066,0.1018461481212655,55,41,92,55,41,92,62.666666666666664,6,-0.1866113053019279
11754,81.0,-0.1262685533789113,-0.1738951651644629,5.185730116293976,-1.5419841331476743e-10,1.0,16859740.5625,54.3125,307.5707572454415,0.0188291853596005,97,96,28,97,96,28,73.66666666666667,8,0.1035800649238671
11754,82.0,-0.0967936485447577,0.1035800649238671,5.2721289832529665,-1.5329140379609486e-10,1.0,18432148.0,59.5,309.3202768495281,0.0190578341189704,97,96,43,97,96,43,78.66666666666667,8,-0.3081696932732286
11754,83.0,-0.4435367829804838,-0.3081696932732286,6.591845579475254,-1.3758654538247775e-10,1.0,12585208.125,40.875,355.9491905617612,0.0356041036292186,97,94,7,97,94,7,66.0,7,-0.026605960991875
11760,81.0,0.3061209270369693,0.137776656829365,15.18659304627776,-2.8860927275370344e-08,,118792.0,8.0,115.47754337886026,0.0589347906871653,48,29,59,48,29,59,45.333333333333336,4,0.0681658920834686
11760,82.0,-0.0371473297727648,0.0681658920834686,8.739394064060154,-5.490169343867232e-08,,126259.0,8.5,67.21942032290801,0.0495572549038815,41,28,48,41,28,48,39.0,3,-0.1716351859392023
11761,81.0,0.8971818930414734,0.1337924037068418,5.860491296377912,-2.9452261768245352e-09,,2187846.5,36.5,344.31626590143566,0.0376657988196109,79,83,74,79,83,74,78.66666666666667,8,0.1173461646164999
11761,82.0,0.611498608923734,0.1173461646164999,5.45803801146251,-3.446688312054759e-09,,2452212.75,40.75,216.3372863397995,0.0507480863761155,77,83,77,77,83,77,79.0,8,-0.1926081066863905
11761,83.0,0.2344520994822532,-0.1926081066863905,5.687026247096636,-2.367520051982088e-09,,1986340.375,32.875,219.83481070524607,0.0346111880829311,78,79,58,78,79,58,71.66666666666667,7,-0.219675145004087
11762,81.0,0.1140989043722171,0.0803160604964685,6.627623487853809,-6.648856933758597e-10,1.0,5673096.0,78.0,477.81779500844374,0.0367262265755585,92,91,48,92,91,48,77.0,8,-0.1358174359830226
11762,82.0,-0.2555058775136262,-0.1358174359830226,4.476863956354791,-6.133117161328188e-10,1.0,4870900.0,67.0,339.4647769713611,0.0180495285852432,92,89,25,92,89,25,68.66666666666667,7,-0.0741267749483903
11762,83.0,-0.2685562124418384,-0.0741267749483903,5.470214714284487,-6.38755719345115e-10,1.0,4492462.5,61.625,370.46530615750663,0.0176553032633988,89,87,17,89,87,17,64.33333333333333,7,0.2277369593265032
11775,81.0,-0.0480758291740409,-0.1277530924896999,1.487237202223886,-2.85435174298627e-06,,42724.6875,6.1875,10.772164465248714,0.0476799339514276,3,10,35,3,10,35,16.0,0,0.1414134231202328
11775,82.0,-0.226026977342482,0.1414134231202328,1.3897438346830124,-2.932053183112318e-06,,48907.8125,7.0625,10.595218181250308,0.0455375196145019,3,10,28,3,10,28,13.666666666666666,0,-0.0176992028024065
11775,83.0,-0.2237765858598761,-0.0176992028024065,1.8961684717208185,-3.16661535412785e-06,,48042.1875,6.9375,12.186097548134777,0.0417505842209369,2,9,20,2,9,20,10.333333333333334,0,-0.1531533775283394
11786,81.0,2.474320250210792,0.4520209263843604,13.785809667717729,-2.1607050975220214e-09,,1653412.5,71.875,919.2021729323112,0.0639999226580753,82,79,87,82,79,87,82.66666666666667,9,0.1860866634353846
11786,82.0,2.4444440229746394,0.1860866634353846,16.827857207180532,-2.454723540239283e-09,,1972812.875,42.625,776.6193045523661,0.0788125861827676,81,80,93,81,80,93,84.66666666666667,9,0.3662023450891314
11786,83.0,3.827720897483181,0.3662023450891314,16.060714915344533,-1.0534042675635007e-09,,2845448.27556,58.23438,841.3651064978691,0.0436290093321421,86,84,96,86,84,96,88.66666666666667,9,-0.406493213881865
11790,81.0,0.0863642514335192,-0.029851037612032,0.7606146841206602,-1.2173513671769889e-06,3.0,114205.0,16.25,12.52645267145703,0.0212092774186217,8,28,47,8,28,47,27.666666666666668,1,-0.0230770513418763
11790,82.0,0.0441763267534698,-0.0230770513418763,0.6582465655584943,-1.22325053783851e-06,3.0,111569.5,15.875,10.54769214235495,0.030137016546043,9,26,55,9,26,55,30.0,2,0.0314964909679504
11790,83.0,0.1318312722057262,0.0314964909679504,1.2492187095772755,-7.18896366695003e-07,3.0,115083.5,16.375,20.19997898018316,0.0117654377063879,13,24,50,13,24,50,29.0,2,0.071106498539796
11803,81.0,6.159999131236784,1.594203891648395,23.626365708782004,-3.870113606624509e-08,,123812.0625,11.1875,239.58012066279937,0.067766440460161,44,29,96,44,29,96,56.333333333333336,5,-0.4860327188293952
11808,81.0,0.5721095120491455,0.2053079392736845,2.9194975611122564,-7.104775559483492e-08,,266911.3125,23.1875,65.94821339349322,0.0444969892173344,35,47,67,35,47,67,49.666666666666664,4,0.2657680981368264
11808,82.0,0.4685797942189249,0.2657680981368264,2.4154462031787234,-4.51240716048643e-08,,335088.0,29.25,65.63769924880313,0.0306005006924188,44,48,74,44,48,74,55.333333333333336,5,0.1679487302051154
11808,83.0,0.7843999405239361,0.1679487302051154,6.568484124853119,-1.3103373644518965e-08,,392979.0625,34.0625,237.54667017056508,0.0240561354876698,57,50,78,57,50,78,61.666666666666664,6,0.129542068415821
11823,81.0,-0.347457504372692,-0.0803280011676521,6.598987029735034,-1.5384835441359774e-08,,394915.5,15.75,100.05258143658637,0.0278263548006297,57,56,9,57,56,9,40.666666666666664,3,-0.0902450127034144
11823,82.0,-0.3683293098687223,-0.0902450127034144,5.11680037103321,-1.5305393284385373e-08,,344803.5,13.5,74.73384308483054,0.0262348099112684,58,49,15,58,49,15,40.666666666666664,3,0.2568254235995957
11823,83.0,-0.1381923376653594,0.2568254235995957,3.904333525348945,-1.5818569976356448e-08,,453221.5,16.75,57.3770609531017,0.0193832335433224,54,53,28,54,53,28,45.0,4,0.2581132041407203
11825,81.0,2.2644209145767875,0.5431821192362536,9.647148007847017,-2.7606751813879777e-08,,216049.3125,42.4375,360.07692335260157,0.0391081844448374,49,43,86,49,43,86,59.333333333333336,6,0.6347558658900001
11825,82.0,3.3023196302893085,0.6347558658900001,17.37356557982359,-3.339902239250323e-08,,359825.0,46.25,771.844755140252,0.0476784126665457,48,50,95,48,50,95,64.33333333333333,7,-0.6040537343491463
11825,83.0,0.710117146176646,-0.6040537343491463,16.070478373389726,-1.8187877927792567e-08,,142471.25,18.3125,535.2211750411238,0.0700136341679971,52,29,77,52,29,77,52.666666666666664,5,-0.0750852295821877
11839,81.0,-0.2565017702507899,-0.2177567586018967,3.0136625514403295,-2.9696779113243507e-06,,13921.875,10.3125,31.027081275720164,0.0402894281427234,2,0,16,2,0,16,6.0,0,0.063029809550376
11844,81.0,-0.0209183440815604,6.623759374324578e-07,1.081665650272437,-1.1974173577466304e-07,,198522.0,18.0,20.61740868672266,0.0241809102312522,28,40,38,28,40,38,35.333333333333336,3,-0.0068049076520753
