PERMNO,mean_size,num_obs
87480,129603.078125,8
87482,390699.3958333333,12
87483,386407.7971116667,12
87484,55511.270833333336,3
87486,217369.89583333334,3
87487,433043.296875,12
87488,28295.7265625,12
87489,2929075.5260416665,12
87490,301226.0,3
87491,134446.47916666666,3
87492,165318.0375,5
87494,329066.5416666667,3
87495,41058.1015625,8
87496,93216.5625,4
87497,614485.7604166666,6
87498,2169462.1838108334,12
87499,1848591.9600941667,12
87500,185387.98295454544,11
87501,44372.713541666664,12
87502,589887.4765625,8
87503,99230.90625,2
87504,96625.0,12
87505,62044.125,12
87507,679850.0416666666,12
87508,275404.6354166667,12
87509,1529352.6041666667,6
87510,355508.625,5
87511,43274.807291666664,12
87512,116201.025,5
87513,1619976.6197916667,12
87514,,0
87515,53856.25,4
87516,2612609.647365,10
87517,852474.515625,8
87518,598444.3697916666,12
87519,392.36160714285717,7
87520,314192.703125,12
87521,114812.6484375,8
87523,470309.9791666667,9
87524,457921.59375,12
87525,70166.375,12
87526,197796.29053666667,6
87527,365681.0,10
87529,27144.53125,12
87531,1669738.90625,12
87535,733643.1875,7
87536,7710810.208333333,12
87539,131677.98958333334,12
87540,439044.2083333333,12
87541,1293322.0625,12
87549,11049.5,1
87557,20658.3125,4
87559,348272.4322916667,12
87560,861763.5089285715,7
87561,156307.1875,3
87562,1023591.2152777778,9
87563,264002.9625,10
87564,248064.73295454544,11
87566,87611.1328125,8
87567,25495.078125,2
87568,282006.8181818182,11
87569,2418471.1041666665,12
87571,430407.4166666667,12
87572,640811.6259458334,12
87574,1463229.4427083333,6
87575,27194.296875,12
87576,138354.6875,12
87577,401947.8125,3
87578,35816.005681818184,11
87579,174271.11607142858,7
87580,76990.4375,11
87581,115112.703125,12
87582,,0
87583,452711.8693181818,11
87584,641716.5056818182,11
87585,1307013.6983454546,11
87586,256472.19318181818,11
87587,1398960.3839285714,7
87588,7232817.0,11
87589,76352.02272727272,11
87590,77169.875,3
87591,1067699.925,5
87592,254502.5625,2
87593,178668.07291666666,9
87594,228119.45703125,8
87595,297479.6388888889,9
87596,809431.1590909091,11
87597,622583.3645833334,6
87598,533109.4545454546,11
87599,1069044.9984036365,11
87601,1301880.7102272727,11
87602,695222.1051136364,11
87603,662049.5875,10
87604,187910.3125,3
87605,895178.6298163637,11
87606,104383.96428571429,7
87607,2046347.3806818181,11
87608,1019062.5,8
87609,33330.11111111111,9
87610,1244080.71875,10
87611,465554.7897727273,11
87612,2045744.1189972728,11
87613,15750.0,1
87614,138398.375,11
87615,159039.3125,2
87616,1115807.044642857,7
87617,415212.0104166667,6
87618,886828.8107990909,11
87619,89536.954356,5
87620,204468.79166666666,3
87621,1941977.8619636365,11
87622,465936.25,8
87623,4177663.0738636362,11
87624,1307451.9285714286,7
87625,19290.625,2
87626,55129.166666666664,3
87627,456578.7784090909,11
87628,19875.0,2
87630,223265.53977272726,11
87631,43893.869318181816,11
87632,916509.5511363636,11
87633,1260935.78125,8
87634,523290.3069825,8
87635,48623.994318181816,11
87636,166258.21875,6
87637,29886.3125,12
87638,2999033.5387772727,11
87639,569821.0511363636,11
87640,537733.8333333334,9
87641,77391.0,1
87642,1034842.996875,10
87643,136587.5,1
87644,4786143.818181818,11
87646,413951.8465909091,11
87647,102078.7,5
87648,133563.359375,8
87649,483171.5451388889,9
87650,480896.26704545453,11
87651,267202.125,5
87652,90570.42613636363,11
87654,184744.0,1
87655,1793117.9375,6
87656,79337.15625,4
87657,1108493.923611111,9
87658,266567.0021875,8
87659,1929850.1458333333,9
87660,2262339.659722222,9
87662,179471.3125,9
87663,33739.25,10
87664,2808160.3375,10
87665,106018.96875,2
87666,7574690.0,10
87667,61624.5,1
87668,1910094.8125,10
87696,1456755.01736,12
87717,2352130.9635416665,12
87725,53627.03571428572,7
87748,1056980.34375,10
87749,132014.0625,10
87750,238755.94375,10
87751,281888.625,1
87752,1219760.0,10
87753,158213.82142857142,7
87754,359718.28571428574,7
87755,477437.99375,10
87756,467570.51951,6
87757,,0
87758,1854521.90625,8
87759,17915.526785714286,7
87761,74903.296875,8
87762,193597.13125,10
87763,834908.98125,10
87764,1054791.0,2
87765,336519.5,7
87766,125471.14583333333,3
87767,69301.76041666667,6
87768,302809.15625,4
87769,114089.78562833334,6
87770,607673.15625,4
87771,212383.984375,10
87772,500913.675,10
87773,188625.0,6
87774,66669.94375,10
87775,931654.0416666666,3
87777,515475.1875,10
87778,841902.578125,8
87779,201734.78743199998,5
87780,122130.0,1
87782,169873.15,10
87783,576152.5,1
87785,859313.65,10
87786,424984.4,10
87787,1328360.46875,10
87788,15282.291666666666,9
87789,836817.6375,10
87790,606129.9642857143,7
87791,195063.3125,10
87793,1329394.13125,10
87794,92075.0,1
87795,513928.6875,6
87796,462176.6953125,8
87797,787636.9375,6
87798,144363.6625,10
87799,705111.742026,10
87800,21609997.04375,10
87801,24601.375,10
87802,155479.53125,6
87803,89855.4,5
87804,54563.90625,10
87806,836149.73125,10
87807,153688.6875,10
87808,516412.73125,10
87809,174429.455616,10
87810,26435.625,2
87811,,0
87812,2346276.5875,10
87814,1628576.03125,10
87815,378017.9375,1
87816,389212.125,1
87817,285848.3984375,8
87818,92324.79166666667,9
87819,685616.421875,4
87820,471268.05,10
87822,262179.575,10
87823,1647466.88125,10
87824,317007.21875,6
87825,2971207.8125,10
87826,1099033.59375,10
87827,463293.94143500004,10
87828,,0
87829,3897404.25492,3
87830,160194.9375,3
87831,8931942.0,9
87832,,0
87834,99437.5,1
87835,441188.8888888889,9
87836,9462.215277777777,9
87837,,0
87838,196031.765625,8
87839,182493.125,3
87841,2165915.222222222,9
87842,19103450.708333332,9
87843,140852.11805555556,9
87844,464012.7916666667,9
87845,,0
87856,148958.0,12
87864,,0
87920,88084.5875,5
87952,141096.40104166666,12
88007,48289.434895833336,12
88015,91415.82291666667,12
88031,52156.729166666664,3
88050,364827.234375,8
88148,155322.5,9
88149,193281.25,9
88150,75808.96428571429,7
88151,27478.26736111111,9
88152,1041553.7847222222,9
88153,385298.97222222225,9
88155,1115756.763888889,9
88156,52999.916666666664,6
88157,949336.8402777778,9
88158,112943.39583333333,3
88159,1207262.6805555555,9
88160,,0
88161,399217.49305555556,9
88163,82212.0,1
88164,149175.0,1
88165,476653.52430555556,9
88166,717236.4583333334,9
88167,153019.4375,2
88168,294255.625,1
88169,255347.82142857142,7
88170,155472.75,1
88171,135855.25,1
88172,969740.4166666666,9
88173,1079498.013888889,9
88174,226905.0125,5
88175,466973.33680555556,9
88176,724017.1111111111,9
88177,277378.98145666666,9
88178,1004046.4166666666,9
88179,95330.8125,2
88180,2432850.6180555555,9
88181,169193.01041666666,9
88182,2565658.1458333335,9
88183,47414.125,9
88184,435583.75,1
88185,517902.2083333333,9
88186,990196.6944444445,9
88187,176205.92361111112,9
88188,113454.0625,9
88190,1176094.138888889,9
88191,168052.77777777778,9
88192,56336.017857142855,7
88193,946110.7083333334,9
88194,38722.104166666664,6
88195,556431.5902777778,9
88196,853401.4955357143,7
88197,1413356.671875,12
88198,1346280.38741,9
88199,1755070.298611111,9
88200,53347.48611111111,9
88201,11232346.944444444,9
88202,1441323.5816611112,9
88203,327997.4765625,8
88204,769681.4097222222,9
88205,837253.0104166666,9
88206,73756.48214285714,7
88207,326464.01785714284,7
88209,129214.75,1
88211,768633.03125,8
88212,,0
88213,29448.053571428572,7
88214,10425.78125,8
88215,545714.9534374999,8
88216,77803.5168125,8
88217,43123.829874999996,8
88218,141766.408,8
88219,34421.4855,8
88220,31734.375500000002,8
88221,278954.7105,8
88222,223229.0053125,8
88223,11688.867750000001,8
88224,64243.1640625,8
88225,104366.40625,8
88227,110125.5859375,8
88228,100742.1875,8
88229,42163.2815,8
88230,,0
88231,53634.0,1
88232,767254.609375,8
88233,2057643.28125,8
88235,821099.75,8
88236,112143.75,8
88237,424454.109375,8
88238,,0
88239,58354128.88942875,8
88240,209401.859375,8
88241,252944.125,3
88243,256631.5234375,8
88244,,0
88245,695525.985635,8
88246,441783.375,8
88247,239372.4375,2
88248,1779106.35555,8
88249,226416.5703125,8
88250,186562.234375,8
88251,1233845.5625,6
88252,,0
88253,112834.34375,5
88254,4441189.78125,8
88255,872363.53515625,8
88256,365583.6015625,8
88257,110553.4375,8
88258,189625.859375,8
88259,104727.51741500001,8
88260,1039050.671875,8
88261,130223.89583333333,6
88262,943941.9921875,8
88263,259366.21875,6
88264,7341647.3671875,8
88265,321632.1125,5
88266,842074.640625,8
88267,,0
88268,98472.3,5
88270,117953.48214285714,7
88271,257361.65625,8
88272,,0
88273,29777.6875,3
88274,162530.66666666666,6
88275,1119619.0859375,8
88276,137611.078125,4
88278,147565.625,3
88279,4299539.669642857,7
88280,101519.54464285714,7
88281,867044.1964285715,7
88282,9546734.82142857,7
88283,25887.535714285714,7
88284,2062966.5535714286,7
88285,,0
88287,29371.178571428572,7
88289,,0
88290,2197.7678571428573,7
88291,14445.3125,7
88292,31841.071428571428,7
88294,18323.660714285714,7
88295,26455.58035714286,7
88296,20047.76785714286,7
88297,64271.875,7
88298,30653.572285714286,7
88299,12487.5,7
88300,17209.48692857143,7
88301,8619.977857142858,7
88302,9932.14307142857,7
88303,8897.879571428572,7
88305,174804.75,7
88307,216709.82142857142,7
88308,464772.9285714286,7
88309,371522.25,7
88310,423214.28571428574,7
88311,153295.9642857143,7
88312,70920.53571428571,7
88313,9444068.44642857,7
88315,2117654.875,3
88316,56346.875,4
88317,106562.5,7
88319,2855755.375,7
88320,178867.79464285713,7
88321,1060505.53125,6
88323,267101.3333333333,6
88324,170076.48214285713,7
88325,319817.6785714286,7
88326,102800.75,1
88327,44094.375,1
88328,97006.35416666667,3
88329,1091320.25,7
88330,181860.0,1
88331,240221.55357142858,7
88332,3896004.2053571427,7
88333,460252.175,5
88334,45349.955357142855,7
88335,392839.14494285715,7
88336,104802.3671875,4
88337,99990.72916666667,6
88338,413562.5,7
88339,42344.859375,2
88340,349576.3125,7
88341,72776.4375,7
88342,1026858.1428571428,7
88343,58217.30357142857,7
88344,158187.39583333334,3
88345,1246376.5,6
88346,297159.546875,8
88347,5805563.651785715,7
88348,15479.61607142857,7
88350,649737.40625,2
88351,431442.625,4
88352,447740.83035714284,7
88353,459171.8839285714,7
88354,170482.1607142857,7
88355,301398.48214285716,7
88358,904849.6250457143,7
88359,123435.225,5
88360,4339265.401785715,7
88361,218924.07187200003,5
88362,35156.25,4
88363,178875.0,1
88364,10073292.302155714,7
88366,91802.5,7
88367,42120.0,7
88368,42431.46428571428,7
88369,609719.6785714285,7
88370,116268.47321428571,7
88371,232737.2124,5
88372,772452.0829071429,7
88373,316200.875,12
88374,93387.85714285714,7
88375,245625.0,3
88376,166092.0375,5
88377,1862027.1785714286,7
88378,6786564.258928572,7
88379,339569.234375,4
88380,171100.125,3
88382,137706.75,1
88383,553459.2916666666,6
88384,95991.5625,7
88385,259221.41964285713,7
88386,375922.75,3
88388,47943795.525,5
88391,3580696.0208333335,6
88393,859918.8541666666,6
88396,30424.479166666668,6
88397,40488.020833333336,6
88398,33579.4275,6
88399,37829.166666666664,6
88401,33002.083333333336,6
88402,18356.771666666667,6
88403,15365.235,6
88404,19626.954166666666,6
88405,15177.604333333335,6
88406,14320.833666666667,6
88407,16297.917000000001,6
88409,99025.0625,1
88410,1978695.625,6
88411,1045000.0,6
88412,105215.25,2
88413,48059.0,1
88414,1620343.1145833333,6
88415,16431283.854166666,6
88416,12682.0,6
88417,1209356.7708333333,6
88418,278886.69162666664,6
88419,493643.359375,4
88420,578541.8020833334,6
88421,684958.3333333334,6
88422,156562.5,4
88423,3431003.8958333335,6
88424,2121789.286243333,6
88425,2618549.34375,6
88426,128554.9375,2
88427,167919.16666666666,6
88428,180494.6875,6
88430,20626045.137748335,6
88431,517023.0859375,4
88432,899542.5625,6
88433,19593.802083333332,6
88434,362696.9375,6
88435,158.66666666666666,6
88436,688359.1354166666,6
88439,523521.24452666665,6
88440,398791.9166666667,3
88441,1443622.875,6
88442,512091.8958333333,6
88443,391789.6666666667,6
88444,74656.09375,4
88446,1013312.1041666666,6
88447,386162.2083333333,3
88448,495061.0416666667,6
88449,,0
88450,169812.5,6
88451,228634.41666666666,6
88452,,0
88454,1045862.2604166666,6
88455,103699.78125,4
88456,193912.3125,4
88457,984180.4375,5
88458,616135.0375,5
88459,71861.875,3
88460,89426.40625,6
88462,489322.9583333333,6
88463,153781.02083333334,6
88464,117278.65000000001,6
88465,124591.51041666667,3
88466,412631.7291666667,6
88467,214737.375,3
88468,803476.968125,6
88469,1547666.975,5
88470,285296.203125,4
88471,331886.1354166667,6
88472,1224101.71875,2
88473,,0
88474,573650.578125,4
88475,212633.49267833334,6
88476,416635.96718,6
88477,273704.5833333333,6
88478,1255419.4791666667,6
88479,58162.5,1
88481,4395429.225,5
88482,,0
88483,2164801.625,5
88484,143140.0,3
88485,1053796.575,5
88486,658937.5,5
88487,2334565.8,5
88488,444675.0,5
88489,119604.225,5
88490,2058718.275,5
88492,,0
88493,78771.65625,2
88494,549852.625,5
88495,589084.2125,5
88497,1583692.95,5
88498,186509.8125,4
88499,416187.975,5
88500,462633.5416666667,3
88501,207917.7,5
88502,412953.8125,3
88503,198040.85416666666,3
88504,1866326.0375,5
88505,99204.625,1
88506,83935.15625,2
88507,259510.25,5
88508,876264.6666666666,3
88510,524891.2875,5
88511,384300.725,5
88512,315663.9583333333,3
88513,152813.7375,5
88514,515876.4,5
88515,580083.075,5
88516,599879.24717,5
88518,,0
88519,873563.0625,3
88520,41794.0625,1
88521,362887.15,5
88522,629104.84375,4
88523,684438.9125,5
88524,550104.575,5
88526,363916.67288800003,5
88527,468709.8375,5
88528,89562.0,1
88529,938822.025,5
88530,372455.4166666667,3
88531,98365.71875,4
88532,594678.1375,5
88534,201092.80948999999,5
88535,184990.0125,5
88536,766245.921875,4
88537,663358.5,1
88538,87216.25,5
88539,591784.828125,4
88540,485874.69375,5
88542,264245.425,5
88543,2342564.456594,5
88544,384080.4,5
88545,803798.075,5
88546,191690.5,5
88547,340453.05,5
88548,345658.9375,5
88549,457495.09528799995,5
88550,483218.2125,5
88551,350306.375,5
88552,826564.9375,2
88553,160309.08333333334,3
88554,682546.7625,5
88555,90875.0,5
88556,304371.75,5
88557,79138.4,5
88558,64421.875,2
88559,126332.78125,2
88561,338686.21875,2
88562,806024.5125,5
88563,778147.147394,5
88564,264425.5875,5
88565,394052.34375,2
88566,644033.975,5
88567,99189.0,1
88568,132138.6,5
88569,1820789.8375,5
88570,178045.14583333334,3
88571,294526.40625,5
88572,184826.81875,5
88573,484479.4125,5
88574,235439.8125,4
88575,1279260.9875,5
88577,312849.265625,4
88578,258165.8625,5
88579,454386.2916666667,3
88580,281168.35,5
88581,80945.16666666667,3
88582,326090.25,2
88583,1519449.3,5
88585,682450.1,5
88586,130000.0,2
88587,3287336.0625,3
88588,333295.1875,4
88589,,0
88590,4039814.1875,3
88591,,0
88593,338499.96875,4
88595,12228733.640625,4
88596,27730.4375,3
88597,480536.171875,4
88598,56259.0,4
88599,,0
88600,119132.8125,4
88601,9244860.9375,4
88602,,0
88603,1673949.09375,4
88604,12646.875,4
88606,20116.113375,4
88607,13157.8125,4
88608,16434.375,4
88609,12220.3125,4
88610,12210.9375,4
88611,6682.03125,4
88612,901406.25,4
88614,2898214.359375,4
88615,447854.765625,4
88616,90790.615625,4
88617,293209.03125,2
88618,357845.75,4
88620,570435.0,4
88622,2987795.90625,4
88623,217170.625,3
88624,629816.484375,4
88625,174799.73958333334,3
88626,644992.578125,4
88627,804416.953125,4
88628,314987.90625,2
88629,29001.2890625,4
88630,74477.0,1
88631,378736.1875,4
88632,243919.5752475,4
88633,1164228.125,4
88634,162828.84375,4
88635,39486.1875,4
88636,264681.484375,4
88637,70454.6875,4
88638,135602.375,3
88639,,0
88641,824798.796875,4
88642,591058.59375,4
88643,459009.75,4
88644,,0
88645,,0
88646,296875.15625,2
88647,114406.59375,4
88648,671641.03125,4
88649,144648.4375,4
88650,23484.0,4
88651,579029.703125,4
88652,162230.65625,2
88653,36963.28125,2
88654,175739.0625,4
88655,,0
88657,4023584.53125,4
88658,4434351.625,3
88659,121250.0,1
88660,2763193.3333333335,3
88661,1049548.5,3
88663,671648.25,3
88664,1877354.11072,12
88665,276483.5416666667,3
88666,220448.125,3
88667,,0
88668,6598125.0,3
88669,,0
88670,258875.0,3
88671,11485.416666666666,3
88674,9365.0,3
88675,27373.75,1
88676,30788.541666666668,3
88677,9225.0,3
88678,14136.719,3
88679,1299396.0,3
88681,117133.33333333333,3
88682,725877.4583333334,3
88683,4115455.25,3
88717,461125.0,2
88718,364111.5,3
88719,28003.666666666668,3
88721,429138.25,1
88722,155775.35416666666,3
88723,,0
88724,,0
88725,11456.25,3
88726,69690.08333333333,3
88727,392755.4375,2
88729,428604.75,1
88730,202058.125,3
88731,321057.7083333333,3
88732,47115.166666666664,3
88733,321203.7708333333,3
88734,233546.25,1
88735,326278.5625,3
88737,2563.0625,3
88738,64938.875,1
88739,2639609.625,3
88740,443046.9583333333,3
88741,20094.0,3
88742,124595.1875,3
88743,335213.625,3
88745,113475.25,3
88746,22376.833333333332,3
88747,152674.9375,2
88748,346473.5208333333,3
88749,383738.9375,3
88750,1184575.4375,3
88751,,0
88783,2089578.9375,2
88784,585743.68431,2
88785,229332.125,2
88786,203714.625,2
88788,21243.75,2
88789,,0
88790,229207.6875,2
88791,346953.78125,2
88792,200379.8125,2
88793,172930.875,2
88794,263148.421875,2
88795,416586.7447916667,12
88796,43448.4375,2
88797,10277.75,2
88798,182014.59375,2
88799,70872.75,2
88800,171870.0,1
88801,,0
88802,26043.75,2
88803,152169.1875,2
88804,937219.14,2
88806,337928.5,1
88807,722120.125,2
88809,436763.125,2
88810,310618.84375,2
88811,114439.5,2
88812,65890.5,2
